title,context,target_word,question,annotated_question,answers,ambiguity_type,answer_annotation,context_len,orig_len,ambig_len,answer_len
Pub,"By the 20th century, the saloon, or lounge bar, had become a middle-class room[citation needed]—carp...",bar,"In pence, what did the cheapest beer cost in the four-ale bar?","In pence, what was the cheapest item at the bar?","{'text': ['4'], 'answer_start': [504]}",lexical,numeric,89,12,10,4
Pub,"The most popular term in English-speaking Canada used for a drinking establishment was ""tavern"", unt...",bar,"In what decade did ""bar"" become the popular term for a drinking establishment in English-speaking Canada?",When did ‘bar’ start being used this way among establishment in Canada?,"{'text': ['1970s'], 'answer_start': [107]}",lexical,date time,146,16,12,4
Pub,"Since the 1990s food has become a more important part of a pub's trade, and today most pubs serve lu...",bar,"Other than the bar, in what room might patrons of a pub eat?","Other than the bar, in what room might patrons of a pub eat?","{'text': ['dining room'], 'answer_start': [215]}",lexical,np,61,13,13,5
To_Kill_a_Mockingbird,"In 1992, an Alabama editorial called for the death of Atticus, saying that as liberal as Atticus was...",bar,What did the Alabama State Bar bestow on Lee in 2008?,What did the Alabama bar give Lee in 2008?,"{'text': ['honorary special membership'], 'answer_start': [675]}",lexical,np,140,11,9,6
Pub,"By the 20th century, the saloon, or lounge bar, had become a middle-class room[citation needed]—carp...",bar,What is another name for the lounge bar?,What is another name for the lounge bar?,"{'text': ['saloon'], 'answer_start': [25]}",lexical,np,89,8,8,4
Affirmative_action_in_the_United_States,Richard Sander claims that by artificially elevating minority students into schools they otherwise w...,bar,What is the failure rate for black law school graduates compared to whites for the bar exam?,What is the failure rate compare for the bar?,"{'text': ['four times'], 'answer_start': [358]}",lexical,numeric,183,17,9,5
Pub,"By the 20th century, the saloon, or lounge bar, had become a middle-class room[citation needed]—carp...",bar,What socioeconomic class was associated with the lounge bar in the 20th century?,What socioeconomic class was associated with the lounge bar in the 20th century?,"{'text': ['middle-class'], 'answer_start': [61]}",lexical,np,89,13,13,4
Pub,"Later, the public bars gradually improved until sometimes almost the only difference was in the pric...",bar,What was a common way of removing the division between the saloon and bar?,What was a common way of removing the division between the saloon and bar?,"{'text': ['removal of the dividing wall or partition'], 'answer_start': [452]}",lexical,np,135,14,14,10
Napoleon,"In an attempt to gain increased support from Polish nationalists and patriots, Napoleon termed the w...",bar,What was the name of the 1768 war that involved the Bar Confederation uprising against Russia?,What conflict in 1768 involved the bar rising against Russia?,"{'text': ['the First Polish War'], 'answer_start': [125]}",lexical,other entity,104,16,10,7
Pub,"The ""snug"", sometimes called the smoke room, was typically a small, very private room with access to...",bar,What was the relationship between the price of beer in the smoke room versus the rest of the bar?,How did prices differ between the room and the bar?,"{'text': ['higher'], 'answer_start': [176]}",lexical,ap,124,19,10,4
Electric_motor,"In 1824, the French physicist François Arago formulated the existence of rotating magnetic fields, t...",bar,What's another name for the bar-winding-rotor?,What else is the bar rotor called?,"{'text': ['squirrel-cage'], 'answer_start': [2695]}",lexical,np,432,6,7,4
Montevideo,"In Montevideo, as throughout the Rio de Plata region, the most popular forms of music are tango, mil...",bar,When was Fun Fun Bar established?,When did the bar begin?,"{'text': ['1935'], 'answer_start': [526]}",lexical,date time,140,6,5,4
Bird_migration,"Some bar-tailed godwits Limosa lapponica have the longest known non-stop flight of any migrant, flyi...",bar,Where do bar-tailed godwits migrate from?,Where does the bar migrate from?,"{'text': ['Alaska'], 'answer_start': [118]}",lexical,location,42,6,6,4
Bird_migration,"Some bar-tailed godwits Limosa lapponica have the longest known non-stop flight of any migrant, flyi...",bar,Where do bar-tailed godwits migrate to?,Where does the bar migrate to?,"{'text': ['New Zealand'], 'answer_start': [134]}",lexical,location,42,6,6,5
Pub,"Isambard Kingdom Brunel, the British engineer and railway builder, introduced the idea of a circular...",bar,Who pioneered the circular bar?,Who invented the round bar?,"{'text': ['Isambard Kingdom Brunel'], 'answer_start': [0]}",lexical,person,54,5,5,6
Richard_Feynman,"In Surely You're Joking, Mr. Feynman!, he gives advice on the best way to pick up a girl in a hostes...",bar,Who was the only person to testify that the topless bar should remain open?,Who was the only person to testify that the topless bar should remain open?,"{'text': ['Feynman'], 'answer_start': [451]}",lexical,person,129,14,14,4
Classical_music,"In the Romantic era, the modern piano, with a more powerful, sustained tone and a wider range took o...",bass,How many double bass players were typically used in the Baroque orchestra?,How many double bass were typically present in the Baroque ensemble?,"{'text': ['two'], 'answer_start': [406]}",lexical,numeric,132,12,11,4
A_cappella,Contemporary a cappella includes many vocal groups and bands who add vocal percussion or beatboxing ...,bass,"In a cappella, what do the voices not contributing lead vocals or a bass line contribute?",What do non-lead voices add besides bass in a cappella?,"{'text': ['chordal or polyphonic accompaniment'], 'answer_start': [703]}",lexical,np,109,16,10,7
IPod,"For all iPods released in 2006 and earlier, some equalizer (EQ) sound settings would distort the bas...",bass,Name four sound profiles that would result in bass distortion on pre-2007 iPods.,List four profiles where bass gets distorted on early iPods.,"{'text': ['R&B, Rock, Acoustic, and Bass Booster'], 'answer_start': [190]}",lexical,other entity,56,13,10,9
Classical_music,"In 2013, an article in Mother Jones stated that while ""[m]any prestigious orchestras have significan...",bass,"The double bass, brass and percussion sections are predominately what gender?",What gender dominates the bass?,"{'text': ['male'], 'answer_start': [437]}",lexical,np,103,11,5,4
IPod,"For all iPods released in 2006 and earlier, some equalizer (EQ) sound settings would distort the bas...",bass,What EQ settings were known to have issues with bass distortion?,What had issues with distortion of the bass?,"{'text': ['R&B, Rock, Acoustic, and Bass Booster'], 'answer_start': [190]}",lexical,other entity,56,11,8,9
Gramophone_record,The lateral cut NAB curve was remarkably similar to the NBC Orthacoustic curve that evolved from pra...,bass,What bass settings were needed to eliminate hum?,Which bass adjustments silence its hum?,"{'text': ['below 100 Hz'], 'answer_start': [261]}",lexical,numeric,123,8,6,6
IPod,"The third-generation iPod had a weak bass response, as shown in audio tests. The combination of the ...",bass,What component was to blame for the weak bass of the 3rd generation iPod?,What part caused the bass to weaken?,"{'text': ['undersized DC-blocking capacitors'], 'answer_start': [100]}",lexical,np,95,14,7,6
Gramophone_record,In 1926 Joseph P. Maxwell and Henry C. Harrison from Bell Telephone Laboratories disclosed that the ...,bass,What happens when frequency decreases in the bass?,How does the bass change when changing its behavior?,"{'text': ['recording amplitude increased'], 'answer_start': [350]}",lexical,vp,161,8,9,6
IPod,"The third-generation iPod had a weak bass response, as shown in audio tests. The combination of the ...",bass,What is an example of a device that could entirely mitigate the bass response issues of the 3rd gen iPods?,What is an example of a tool that could entirely mitigate the bass response issues?,"{'text': ['external headphone amplifier'], 'answer_start': [470]}",lexical,np,95,20,15,6
Gramophone_record,In 1926 Joseph P. Maxwell and Henry C. Harrison from Bell Telephone Laboratories disclosed that the ...,bass,What is found when a complementary boost is used at the bass turnover point?,What is found when a complementary boost is used at the bass turnover point?,"{'text': ['reproduction was more realistic'], 'answer_start': [952]}",lexical,other,161,14,14,7
IPod,"The third-generation iPod had a weak bass response, as shown in audio tests. The combination of the ...",bass,What kind of headphones could partially mitigate the bass response issues of the 3rd gen iPods?,What gear could partially mitigate the bass response issues?,"{'text': ['high-impedance'], 'answer_start': [360]}",lexical,np,95,16,9,4
IPod,"For all iPods released in 2006 and earlier, some equalizer (EQ) sound settings would distort the bas...",bass,What specific problem caused the issue with bass distortion?,What specific problem caused the issue with bass distortion?,"{'text': ['clipping'], 'answer_start': [334]}",lexical,np,56,9,9,4
Frédéric_Chopin,"Chopin's mazurkas and waltzes are all in straightforward ternary or episodic form, sometimes with a ...",bass,What type of bass do Chopin's mazurkas exhibit?,What type of bass do Chopin's mazurkas exhibit?,"{'text': ['drone bass'], 'answer_start': [241]}",lexical,np,66,8,8,5
Oklahoma_City,"Other theaters include Lyric Theatre, Jewel Box Theatre, Kirkpatrick Auditorium, the Poteet Theatre,...",bass,When was the Wanda L Bass School of Music and auditorium opened?,When was the bass auditorium opened?,"{'text': ['April 2006'], 'answer_start': [312]}",lexical,date time,49,12,6,5
Gramophone_record,Over the years a variety of record equalization practices emerged and there was no industry standard...,bass,Which country prefers a bass turnover setting of 250-300 Hz?,In which country bass has a frequency of 250-300 Hz?,"{'text': ['Europe'], 'answer_start': [118]}",lexical,location,91,10,10,4
